"Marinobacter_lutaoensis_T5054" "Marinobacter_manganoxydans_MnI7_9" "Marinobacter_sp_CP1" "Marinobacter_sp_ES_042" "Marinobacter_sp_LV10R510_11A" "Marinobacter_hydrocarbonoclasticus_VT8" "Marinobacter_salinus_Hb8" "Marinobacter_daepoensis_DSM_16072" "Marinobacter_sp_LVR2A5A20" "Marinobacter_segnicrescens_CGMCC_1_6489" "Marinobacter_persicus_IBRC_M_10445" "Marinobacter_hydrocarbonoclasticus_ASM1536" "Marinobacter_mobilis_GCMCC_1_7059" "Marinobacter_sp_DSM_26671" "Marinobacter_adhaerens_HP15" "Marinobacter_santoriniensis_NKSG1" "Marinobacter_sp_C1S70" "Marinobacter_sp_DG879" "Marinobacter_algicola_DG893" "Marinobacter_sp_X15_166B" "Marinobacter_sp_EVN1" "Marinobacter_sp_DSM_26291" "Marinobacter_sp_LV10R510_8" "Marinobacter_sp_EN3" "Marinobacter_zhejiangensis_CGMCC_1_7061" "Marinobacter_subterrani_JG233" "Marinobacter_sp_PWS21" "Marinobacter_sp_HL_58" "Marinobacter_sp_FDB33" "Marinobacter_vinifirmus_FB1" "Marinobacter_hydrocarbonoclasticus_ATCC_49840" "Marinobacter_sp_ANT_B65" "Marinobacter_excellens_LAMA_842" "Marinobacter_sp_UBA3604" "Marinobacter_nanhaiticus_D15_8W" "Marinobacter_dagiaonensis_CGMCC_1_9167" "Marinobacter_sp_C18" "Marinobacter_sp_EhC06" "Marinobacter_sp_ES_048" "Marinobacter_sp_N4" "Marinobacter_aromaticivorans_strain_D15_8P" "Marinobacter_salexigens_strain_HJR7" "Marinobacter_hydrocarbonoclasticus_STW2" "Marinobacter_sp_LQ44" "Marinobacter_lipolyticus_SM19" "Marinobacter_sp_UBA4489" "Marinobacter_psychrophilus_20041" "Marinobacter_antarcticus_CGMCC1_10835" "Marinobacter_adhaerens_strain_PBVC038" "Marinobacter_lipoliticus_BF04_CF_4" "Marinobacter_sp_YWL01" "Marinobacter_sp_MCTG268" "Marinobacter_sp_HK15" "Marinobacter_sp_BSs20148" "Marinobacter_sp_EhN04" "Marinobacter_sp_AC_23" "Marinobacter_nitrareduscens_AK21" "Marinobacter_sp_tcs_11" "Marinobacter_guineae_strain_M3B" "Marinobacter_sp_LV10R520_4" "Marinobacter_guaonensis_CGCC_1_6294" "Marinobacter_pelagius_CGMCC_1_6775" "Marinobacter_flavimaris" "Marinobacter_sp_CPC8" "Marinobacter_sp_IN6" "Marinobacter_excellens_HL_55" "Marinobacter_sp_LV10MA510_1" "Marinobacter_sp_ELB17" "Marinobacter_sp_P4B1" "Marinobacter_sp_ES_1" "Marinobacter_sp_UBA2698" "Marinobacter_salarius_SMR5"
"Marinobacter_persicus_IBRC_M_10445" 0.772354523227384 0.773452169971671 0.776729066366704 0.769524991108477 0.750535581708137 0.787554354018311 0.75970985940246 0.768439486166008 0.750232708333333 0.764258183139535 1 0.787554354018311 0.752646047400612 0.775127743190662 0.770212882623705 0.766930704738761 0.784111426348548 0.771393640718563 0.762786389073951 0.747800807754443 0.7853363031234 0.764577945026178 0.750379098915989 0.786256441812564 0.751224597701149 0.774023339212228 0.769345683311432 0.76598572327044 0.773433006862134 0.796192006543075 0.783024143907563 0.748498186528497 0.783947710908114 0.764485417771883 0.751188436103664 0.757838007604563 0.766647249521379 0.773949582417583 0.769169717314488 0.771928752808989 0.7612308 0.75015047188106 0.784304286489419 0.787019585987261 0.765028843494657 0.771888841001747 0.747134760091394 0.7542711197411 0.769973960852044 0.753081805555555 0.769018458452722 0.764651369593709 0.762761066225165 0.748258367658276 0.773937795492028 0.750341553205552 0.760760267538645 0.78283258583691 0.770136021384356 0.750958524229075 0.776052203592814 0.78137246264196 0.771823301136364 0.764461554977228 0.771791968731905 0.771641763038549 0.750761321713871 0.750815102350265 0.793263917869034 0.795417689287717 0.740995511583012 0.763210466798159
"Marinobacter_hydrocarbonoclasticus_ASM1536" 0.766445306762203 0.779618956109134 0.785541483308042 0.771460059701493 0.752177735849057 1 0.763117175538935 0.805667420289855 0.752255074626866 0.765311885295912 0.787487989021956 1 0.75424994794679 0.783833571428571 0.772663277276456 0.768633324324324 0.9675342196702 0.773171324823944 0.761913320592451 0.744142463261022 0.966075010106844 0.765977558728696 0.751834030150754 0.966502453498671 0.749913716915995 0.776625414736842 0.772380155793574 0.766103342541437 0.776118372413793 0.81993524260355 0.96804466212211 0.752162038310413 0.801507817460318 0.764616520481928 0.746552974465148 0.755634160982265 0.764525356986421 0.780189254133026 0.77138418989547 0.775963794225295 0.762249153390988 0.753192077669903 0.807151711614527 0.806661771836007 0.765060663167939 0.77738580306699 0.745390993464052 0.756537598231827 0.77628843575419 0.753208234885337 0.772302606924644 0.763776599625819 0.761531129568106 0.745760424050633 0.780192280769231 0.751385014548982 0.763234444444445 0.961534035532995 0.771039553422371 0.750680355450237 0.774386396551724 0.781804618566176 0.777468714683645 0.765687001879699 0.777726520526106 0.781708780778396 0.74988795202952 0.750005481347774 0.815667481810833 0.824733772241993 0.743498280802292 0.760922266978923
"Marinobacter_mobilis_GCMCC_1_7059" 0.751237790116602 0.751367133514986 0.751085495397943 0.749072519774011 0.735564486166008 0.752065591036415 0.745404204609331 0.742806545349509 0.735482898360656 0.746967481698389 0.752800305514158 0.752065591036415 1 0.751430331196581 0.750001350053362 0.748320789177001 0.752042571588995 0.751225092896175 0.74848761043108 0.744029077322937 0.751509789473684 0.749549243876464 0.735683423841059 0.752106606129399 0.79483060248854 0.75161408174692 0.757205429706905 0.749982564794816 0.754489021343051 0.758411071214841 0.750436354166667 0.737066409438776 0.750510549263873 0.749597672131148 0.742036508264463 0.746545770584096 0.748624453825858 0.751085975479744 0.749957653631285 0.751216245293168 0.742494853300733 0.735934275641026 0.751169491916859 0.751952828685259 0.750352715231788 0.749308392658509 0.732876950742768 0.739887373923739 0.751112843083652 0.738986512455516 0.749401868605277 0.748672767665953 0.748998682539683 0.733874627906977 0.751005429333333 0.736111683354193 0.747299159707724 0.750622487106017 0.749773621741542 0.736622832415421 0.75358349726776 0.755997199302731 0.750297653508772 0.748457454153182 0.749121702717693 0.743697758201701 0.73667967943706 0.735702067901235 0.756471185410334 0.757582273853779 0.736441337625179 0.749085470401691
"Marinobacter_sp_DSM_26671" 0.766796917030568 0.960861181018395 0.966159889502762 0.942222620101138 0.758118161073825 0.78320011372549 0.77999862300885 0.759708707891094 0.758452544326241 0.765030929824561 0.775129613445378 0.78320011372549 0.752711242236025 1 0.955393917465853 0.769508671383648 0.778096031363088 0.787200628839899 0.769017951219512 0.743614095989481 0.776365898545026 0.77272897943038 0.758016228030644 0.778061634460548 0.748934911981829 0.817690675306958 0.776795404688191 0.772556153541749 0.78163242411813 0.781913950782998 0.772155034150261 0.759561176470588 0.773247327935223 0.772677414495114 0.747008003802281 0.756947502994012 0.77363984496124 0.883654435460583 0.886784183770129 0.879795902232951 0.767862624172185 0.756885761531767 0.772761440642163 0.778382099447514 0.772282496804431 0.967800626882015 0.744609038686987 0.766101757148777 0.864770828367104 0.752280533423363 0.955152990437554 0.774219245357566 0.768777924757282 0.746275875706215 0.883675267263797 0.758609790619765 0.768735743083004 0.780212010911925 0.818240879299156 0.749557857967667 0.803951821917808 0.78857890849405 0.96935531828074 0.773202374301676 0.964758691330757 0.762443192239859 0.749568673938002 0.749028024282561 0.778750096640589 0.783363665893271 0.742107331989247 0.768297478753541
"Marinobacter_adhaerens_HP15" 0.766755295618886 0.947417867143283 0.955015775539568 0.9547052897474 0.758176359530262 0.772688397356464 0.779869128761372 0.759158058690745 0.757801439461883 0.754705502920182 0.770348295912493 0.772688397356464 0.750684224185533 0.955090383174877 1 0.769024666403474 0.771623312368973 0.780645429424944 0.77005525 0.743009207792208 0.773110336403685 0.768550412287793 0.757913572727273 0.772342777314429 0.748753677130045 0.816788286007527 0.770746382681564 0.769299628132579 0.776210079497908 0.779760222727273 0.772486951510334 0.759057159394479 0.773047901693515 0.76715676138738 0.750838531994981 0.755857399749373 0.770498566378633 0.88045611965812 0.889824068838353 0.873806466886425 0.766904050420168 0.75622434476693 0.770847097050021 0.772770496483244 0.771629857262804 0.955567367178276 0.7448241401649 0.765691239669421 0.866023690140845 0.751205052484255 0.981117679655871 0.768298364600326 0.770197362593911 0.746384148020654 0.880426145952109 0.75864112910098 0.76810287040619 0.772125626283368 0.817352348191214 0.748490064252337 0.804125646258503 0.786139995877989 0.962642726231386 0.766132456575682 0.95275900719856 0.762122915590009 0.748627979334099 0.74783221719457 0.780365275988961 0.77812460911271 0.738878540653231 0.770271193317423
"Marinobacter_santoriniensis_NKSG1" 0.772163759015698 0.769860806515693 0.770299909126827 0.767849737166325 0.744901441176471 0.766784858426966 0.762785225505443 0.75627387434555 0.745085859375 0.753067032601464 0.765201118541033 0.766784858426966 0.747905203488372 0.76926562745098 0.768501394344069 1 0.767037970561998 0.765236669509595 0.756955874291115 0.740454004135079 0.767319435656263 0.757220121325245 0.74498003446578 0.76631512455516 0.744936465116279 0.773068713659896 0.762858550863724 0.760439005901044 0.765219506287844 0.769128297350343 0.764897341549296 0.746447957198444 0.763992891125343 0.756607776176753 0.74429902899528 0.752845553398058 0.757751288827075 0.77054691314554 0.768413863453815 0.771938559622196 0.754028669811321 0.744330777559055 0.76438739292365 0.764517252010724 0.760931577272727 0.768642362971986 0.738150924369748 0.751545517086331 0.768755463917526 0.744279978165939 0.767805965327029 0.757439564810482 0.75734176716141 0.739617684478372 0.770548352250489 0.745297237280076 0.764183897816234 0.766185485436893 0.771030947119179 0.740869033480733 0.771724030465212 0.79066387854251 0.76828766417617 0.755895540796964 0.768269450948728 0.754760594154289 0.741356553672316 0.740770601965602 0.769063956097561 0.768861806189752 0.733585837676843 0.757115970287837
"Marinobacter_sp_C1S70" 0.767119642525534 0.776760953346856 0.775900429323613 0.770359891681109 0.751153053741838 0.968516161646287 0.763117044025157 0.806864853157122 0.751448868209255 0.759946387096774 0.783845470618825 0.968516161646287 0.752189309948246 0.777102376198083 0.771285288178376 0.766954584259671 1 0.7695547322253 0.76059682748538 0.745585563282336 0.969458331357439 0.761678741562199 0.751073596134283 0.97160775274056 0.749080641618497 0.774932718150087 0.769370778769841 0.764761074571561 0.771038550519358 0.813397532144339 0.969417270762581 0.753434716135458 0.799301440740741 0.762552042218949 0.745298088662791 0.754863287482806 0.761738507604563 0.773447946464243 0.770954896247241 0.773208369294606 0.763138638718794 0.752441781157998 0.799617290249433 0.800435608308605 0.764751652340019 0.772592315126051 0.7454004743083 0.755454166666667 0.772075717852684 0.753129364035088 0.7698539590301 0.76111208716707 0.760122493934983 0.745721656804734 0.773436270983214 0.750661831949194 0.764965494362533 0.960239962593516 0.771592607401106 0.749995239596469 0.774223925152306 0.784232743902439 0.773129626400996 0.76213557496361 0.772958273381295 0.781052774636511 0.749734936305733 0.749269659949622 0.812172241521919 0.818922669126691 0.740048564954683 0.760192074468085
"Marinobacter_sp_DG879" 0.766645841674249 0.78236707362885 0.784114057761733 0.778221888667992 0.755308042024833 0.77203604954955 0.782863851824548 0.758206909620991 0.755379519047619 0.76134686888454 0.77216707376058 0.77203604954955 0.752719971477467 0.785720986984816 0.779777780669145 0.766010413117547 0.769921913123845 1 0.768808961994279 0.746119694352159 0.768627462555066 0.768824202085004 0.7552056 0.769914623069937 0.75011777399205 0.78080413606494 0.772303412953606 0.767186584723442 0.775707386600083 0.778017698259188 0.768012079470199 0.75592881792183 0.769127225433526 0.767441877637131 0.749057015384615 0.754520238555771 0.769019959967974 0.780179752817157 0.778322494071146 0.78079477054034 0.762027092970522 0.753051949475691 0.768355595516114 0.770968788139235 0.768975681622088 0.782354692279 0.746154874635569 0.762993234501348 0.77993896539028 0.754217066115702 0.783209812362031 0.769546774193548 0.769043133169935 0.747913787965616 0.780191719374773 0.755777336572438 0.768760239642567 0.769452007961079 0.779013090290895 0.750107219892151 0.77985862922231 0.781914315975287 0.78138289217454 0.766735816368924 0.780188456554878 0.760867253487254 0.7500726340882 0.750574885844749 0.776911480570585 0.775738415384615 0.741290429530201 0.768226140856672
"Marinobacter_algicola_DG893" 0.757447280153772 0.769260425183974 0.769834414234306 0.765496482520501 0.748204463738509 0.761864167066731 0.761556540586485 0.751496152671756 0.747927239979706 0.753532032154341 0.763052108709889 0.761864167066731 0.749427774755169 0.769487551669316 0.769392987780844 0.758030554520037 0.761209415204678 0.768237125603865 1 0.74248 0.76005099078341 0.925162069059271 0.748119704984741 0.761452147358216 0.746978954895489 0.768906380293159 0.76639728366497 0.807195204447633 0.774927603174603 0.768515807422267 0.759585267527675 0.747306902699949 0.762119628252788 0.923170214776632 0.746319686935581 0.753257539732994 0.92551000813449 0.769079846094652 0.76734262908778 0.767947040032349 0.754795856864654 0.747304093237705 0.760785766423358 0.761715798357664 0.770261979757085 0.768749757301522 0.741953704876504 0.753820146056475 0.769401868088468 0.749065186289121 0.767827738814994 0.922815641025641 0.928051553111588 0.743696546546546 0.769162117013087 0.749053832720588 0.755115334831461 0.761133205673759 0.768972320846906 0.745547928616954 0.767495616438356 0.769822087542087 0.768413413246648 0.922077104443815 0.766992646936224 0.752970307459677 0.745271978643216 0.746095184067592 0.769263374422188 0.766712652733119 0.745296367601246 0.927290457690261
"Marinobacter_sp_X15_166B" 0.748262995951417 0.74366822 0.744174452554744 0.742191735874745 0.735338881766382 0.745190466284075 0.738040820232399 0.737704284697509 0.734594099644128 0.742281911290323 0.749267413793104 0.745190466284075 0.744462383209208 0.743537911140584 0.74294698349835 0.741548755334282 0.745525427960057 0.744832085848424 0.742246938369781 1 0.745129628330996 0.742739306014541 0.735517575971731 0.745338767705382 0.742620006863418 0.747326175507531 0.751470076726343 0.745168575197889 0.746344697895451 0.750872272727273 0.74519018245614 0.734596028268551 0.746189065010957 0.741852717464599 0.736408692810458 0.741778322884013 0.742414899546338 0.744373297942933 0.742444803312629 0.745202516600266 0.744051218686527 0.738134575923393 0.745351587537092 0.74622577402788 0.744863106060606 0.742912355736592 0.736616786271451 0.738681829521829 0.74347762585034 0.742758431034483 0.742408790697674 0.742360605455755 0.742719392553886 0.737159312977099 0.744319230769231 0.736536602775942 0.737940505415163 0.744441435786436 0.744187308201058 0.740259697199092 0.748377362711864 0.749471885753613 0.744094332443258 0.740584461538462 0.742665332885003 0.740135443425076 0.740755201214882 0.740135809097688 0.750453654411765 0.751410200594354 0.732169481865285 0.742628155657292
"Marinobacter_sp_EVN1" 0.766455926258993 0.773888415802075 0.774978663793103 0.770225352523988 0.750214459049545 0.96672502786741 0.761471059574468 0.80564903145988 0.750148311557789 0.757267914783731 0.784125941955193 0.96672502786741 0.751876067159932 0.776311078660436 0.772042651757188 0.767183113902122 0.969439052850356 0.767759363595906 0.759256121013133 0.743431279945243 1 0.76008592321755 0.74993214249621 0.967925550581916 0.747694253521127 0.773217830665544 0.769237835892514 0.763778076568266 0.771003239691889 0.814500833333333 0.972303807736721 0.750551104679209 0.797387836944546 0.762283300515706 0.744259852744311 0.753493830065359 0.761234988641526 0.776683144605968 0.770521287717807 0.773816139442231 0.761453738489871 0.750876079960995 0.797081823993983 0.802812826867816 0.763948198529412 0.77315498392283 0.743548330263965 0.7551665 0.772100692710431 0.750224009728978 0.770983923900119 0.759595091420534 0.759479362969753 0.744527165644172 0.776702862610027 0.749584589008924 0.762558342334857 0.959821176113974 0.771016942416869 0.74766134319162 0.774012396449704 0.782303163172288 0.773172796509322 0.761357614424411 0.770951030181087 0.780602088906373 0.747218622194514 0.746840700179533 0.812374387225549 0.81842235629841 0.739351985507246 0.759338091247672
"Marinobacter_sp_DSM_26291" 0.758747841301133 0.771045260091552 0.772369439967768 0.765578029229407 0.748102695109261 0.765091756051258 0.761457263943786 0.750933295336788 0.747514246361746 0.758642097498397 0.766404572564612 0.765091756051258 0.750568461965575 0.772362983293556 0.767788236252546 0.758106432304038 0.762187643902439 0.769413864557989 0.925661298304142 0.742227987055016 0.760814593477262 1 0.748099636741048 0.762364990272374 0.747503061797753 0.769371554903604 0.768883306451613 0.807978704587156 0.778175617038217 0.769411588928754 0.761991697588126 0.747573039714868 0.764337232524964 0.974221479177934 0.745061373493976 0.754607546174142 0.983474739130435 0.768818045977012 0.766650132042254 0.770227179591837 0.754849929683576 0.747292016588906 0.764075505226481 0.766874730733519 0.77043497952498 0.771200795031056 0.741724839554682 0.753982832747363 0.77109096215781 0.748821122213682 0.766290915463917 0.97308614171049 0.980385012009608 0.743108653846154 0.768822500990884 0.748503169579594 0.756392914389799 0.763652895716946 0.772492868217054 0.744490109819122 0.768625086974968 0.770482958727002 0.776212697078831 0.971964244527496 0.770701448019802 0.753744838544336 0.743981344430218 0.745834460476788 0.771195916883117 0.769450676041103 0.740443752310536 0.980026988272921
"Marinobacter_sp_LV10R510_8" 0.743079390973355 0.758995396396396 0.759774614687217 0.758755243320611 0.99079649017038 0.751403565970453 0.756374515388149 0.743742792068596 0.970636393348624 0.738518658265382 0.749804855023601 0.751403565970453 0.737191355585831 0.758624631818182 0.758477017463235 0.746756626323752 0.752149712967709 0.755934181731684 0.749274689942678 0.735470348189415 0.750723539467069 0.748665101615425 1 0.75181687244898 0.736719138627187 0.76079483166515 0.748439055030572 0.750110327954191 0.755349492677824 0.754709811320755 0.750932437911809 0.807406106870229 0.751610699893955 0.748054927613941 0.732499228971963 0.738142005835157 0.749378170606372 0.759801498871332 0.759626115073704 0.760697331797235 0.805834333070245 0.801320872210953 0.752101045576407 0.751515252210088 0.752720116156283 0.757878997188379 0.757460449172577 0.840724000802568 0.758260188323917 0.776863272058824 0.757914534617148 0.749179712192569 0.749551794208894 0.759734752763235 0.759812786811201 0.837071718523879 0.748861516352825 0.749843457041179 0.761091609604268 0.778843260869565 0.75759938647343 0.755904580113344 0.75861177324263 0.747081937697994 0.757396048237477 0.746311894444444 0.780545188129306 0.774576411058946 0.755945211496746 0.755762918050941 0.728964495631453 0.749812731048806
"Marinobacter_sp_EN3" 0.767274693042292 0.776333223977319 0.777329884737679 0.770007433476395 0.752014912456228 0.966827117682199 0.762600132042254 0.806598464912281 0.75173517982018 0.759489935442221 0.786274281329923 0.966827117682199 0.752633866666667 0.778113685872139 0.771404401321222 0.766263807641634 0.971414591961023 0.770110181735575 0.761396026392962 0.744405486542443 0.968022973456606 0.761963915139826 0.75196783266129 1 0.748833312248419 0.774171450733753 0.771218546168959 0.764709733146067 0.773082772323516 0.814563702022286 0.969722494623656 0.752572657411998 0.798945025773196 0.763587993079585 0.745113119330077 0.754204721088435 0.762468236415634 0.775468214144607 0.770520745557 0.773928796868562 0.763075018587361 0.753755656174334 0.800592172596518 0.801666854304636 0.765421450924609 0.773732692466036 0.744506020942408 0.756560444335937 0.772691796357616 0.752973100216294 0.771121148953631 0.760896629539952 0.760986344294004 0.745860494540784 0.775465411067194 0.750721427207637 0.763454810508183 0.958695658140986 0.770974717218265 0.74967440974391 0.774295979425632 0.782651785876993 0.773382525583299 0.763002776424744 0.77358819576939 0.780684070550931 0.749554351145038 0.748735358040201 0.812871621621622 0.820563264812576 0.740205343173432 0.76114203200776
"Marinobacter_zhejiangensis_CGMCC_1_7061" 0.749835181498829 0.749691356725146 0.749254198736358 0.747085050385299 0.735306034129693 0.74829513321492 0.744397714116952 0.743525568445476 0.73504200538358 0.747728942901235 0.750031336898396 0.74829513321492 0.795173042282571 0.748977734018265 0.749042956867196 0.746358618030842 0.748635842696629 0.749638871060172 0.747238961038961 0.742591168032787 0.747887810888252 0.747565883342681 0.7353807565337 0.748535724465558 1 0.74983337045721 0.755634770889488 0.749095749148695 0.750837056874655 0.754218650306749 0.748564103151862 0.736700525974026 0.749361844484629 0.747262459677419 0.742119381153305 0.747425794602699 0.747716225680934 0.749521651685393 0.748261399297424 0.748945279017857 0.740236983311938 0.735269513657562 0.749493483353884 0.749918001193317 0.747834834329169 0.747249373892498 0.734890333876221 0.739438558441558 0.749725084253341 0.739304474418605 0.748105748571429 0.748623318360472 0.747821319599109 0.734463821862348 0.74948460889139 0.735196517857143 0.744845901369863 0.748216883582089 0.748603222996516 0.737230892710893 0.751697198622273 0.75450766441303 0.748983493270919 0.746319709567198 0.747571504424779 0.74199180608365 0.737418305220883 0.736328429487179 0.754042137592138 0.754266922094508 0.735310066765579 0.74793820441989
"Marinobacter_subterrani_JG233" 0.7718768648885 0.818587732962448 0.819331688574318 0.814114736842105 0.759701205197133 0.775881572164948 0.781356009815025 0.761653106841612 0.760002857142857 0.761164162895927 0.774497136953955 0.775881572164948 0.753393854715876 0.817967988505747 0.816065919205752 0.774167710168134 0.775290134841235 0.78119486756238 0.769812657751776 0.746795864471184 0.773539268808115 0.770414987489575 0.759532068658047 0.774602382578992 0.750764053271569 1 0.772849253660841 0.77519736066879 0.779452491539763 0.783812754860123 0.773455544217687 0.760147737931035 0.774305948717949 0.768635392491468 0.748784530284302 0.759172193588938 0.771173370462046 0.823177774519388 0.818634715212689 0.823103634558093 0.768761179225202 0.757996246600181 0.774575994729908 0.774979724225711 0.774388664997914 0.818237138888889 0.747590776014109 0.768635569402664 0.81558339674853 0.754202554495913 0.81616968482357 0.772224104477612 0.770152030859049 0.748390192083818 0.823175410691004 0.759565189393939 0.769820137041515 0.772694558058925 0.845633475452196 0.75141103606182 0.80265421761658 0.7901586873706 0.817830037440436 0.767532252328535 0.816538628272251 0.764411011547344 0.751748426773455 0.751840325427468 0.783672733208955 0.783474870192308 0.737348983169705 0.769799582126603
"Marinobacter_sp_PWS21" 0.768628973346496 0.775363637596024 0.774836801940891 0.765031287988423 0.748058235294118 0.770211119293078 0.761139915294118 0.756252134655532 0.7481356640625 0.765008498480243 0.768972729693742 0.770211119293078 0.757801440501044 0.775156519097222 0.769398652777778 0.764539040428641 0.769453400200602 0.770952970749543 0.765606980596308 0.750333190031153 0.767535486307838 0.76750453564728 0.74796804494382 0.770524618038443 0.756140946745562 0.772014655091506 1 0.767793942992874 0.773445523897059 0.778822569074164 0.770386210526316 0.750550663157895 0.771551803118908 0.765090780795344 0.74988260230179 0.758734217948718 0.767516310234052 0.770188597122302 0.766516979514054 0.769718484708063 0.757807673242286 0.747460988339811 0.771319732997481 0.774926305278174 0.766036176053005 0.773098768606225 0.743386044107512 0.75436519874477 0.770099847504621 0.75002086892489 0.769210849793294 0.764658067910091 0.766571082474227 0.746367421509686 0.770254522952295 0.748398597402597 0.759344350679794 0.771786868637906 0.769773083521445 0.748355807514832 0.772492971291866 0.781292796985816 0.77583804823582 0.763752270763322 0.770771572297614 0.758198934651291 0.748328393333333 0.748170177281681 0.781058591279348 0.776568207211783 0.742910830449827 0.766323660714286
"Marinobacter_sp_HL_58" 0.761820185819071 0.771430125353821 0.772322316162013 0.770358307433851 0.750635337802991 0.765145184162063 0.764420949123557 0.753929141164857 0.74985183127572 0.758200130192188 0.766497678132678 0.765145184162063 0.751601072818232 0.772010089738588 0.769276507809371 0.761311501597444 0.765618164673413 0.767256014680484 0.807717683369644 0.745496641318124 0.763988415398389 0.808625057929037 0.75054124742268 0.764780079217148 0.750240705555556 0.774594215299685 0.770324369390647 1 0.779744324758843 0.772170595358224 0.763804097538742 0.750053850837138 0.765184096385542 0.80766961637772 0.746515237793278 0.758539823633157 0.808241775466284 0.772602155734561 0.771493778594771 0.774170583657588 0.75997372060207 0.750297116255662 0.766009474165524 0.765841768857521 0.774445345038791 0.770303442556634 0.743556910362365 0.756660679518072 0.770766279069767 0.751116038433112 0.769159532934132 0.809575644348452 0.808346534476599 0.744788049844237 0.772621680736761 0.749778633479746 0.757783435943866 0.76382373549884 0.77336473704563 0.748216677195199 0.771100478919362 0.774667192825112 0.77123455894146 0.806921325785245 0.769911425091352 0.756889783223374 0.748163655913979 0.746297008652658 0.772389152882206 0.772819104633004 0.737739280626781 0.809104268859492
"Marinobacter_sp_FDB33" 0.763817915841584 0.784214640361693 0.783790698902885 0.773698361098604 0.75438026261586 0.774479388322521 0.768303997277677 0.759580120906801 0.754730650364204 0.762332103274559 0.773308875 0.774479388322521 0.755062077294686 0.780729523809524 0.775339535472973 0.765853562352941 0.771895575815739 0.774768935108153 0.774697844580777 0.745487565043362 0.77079840990991 0.776581407055093 0.754600289555326 0.772552926829268 0.750539000543183 0.778672616426757 0.774585373271889 0.777574602527517 1 0.783287242877837 0.769442621809745 0.753790953125 0.772248321995465 0.776429983700082 0.749358480610299 0.756615635074146 0.77692200312378 0.779522545304778 0.775188176497073 0.777794400843882 0.762494886475814 0.753930672225117 0.770672258355917 0.775493905560459 0.847718641304348 0.781777551276685 0.744788995403808 0.761062538304392 0.775543242087254 0.752630763993948 0.775953176220807 0.776592312574375 0.774511002785515 0.745717822164949 0.779546077461887 0.75366724665392 0.762503225948808 0.774146149882904 0.777017207285343 0.749191216999356 0.776121207792208 0.779166068007663 0.780824368290669 0.775557431672026 0.776671243633277 0.762503074611918 0.749436080206986 0.748525777638976 0.777792086010875 0.778827968188815 0.746513419483101 0.774750982820615
"Marinobacter_vinifirmus_FB1" 0.773234877210216 0.78471309352518 0.787417755011136 0.777768701550388 0.756329692390718 0.819064049225883 0.767746298638132 0.787195816282107 0.756543771645022 0.767425883905013 0.796835888463641 0.819064049225883 0.759713572311496 0.783411981216458 0.780626990510619 0.770623767326733 0.813320846757538 0.779759198250729 0.770475931677019 0.75146695335277 0.814580540865385 0.76921864216437 0.75609417659805 0.815241417419885 0.756593800489596 0.784638305084746 0.781307676570872 0.772898507462687 0.785214612778316 1 0.811355107679805 0.755445021231423 0.814706195121951 0.768510520778538 0.757693831360947 0.759949375876578 0.769727058526741 0.784223044434668 0.777776511175899 0.780922646520147 0.765149320099256 0.758717821576763 0.815290094533498 0.820376005445352 0.772062487205732 0.780424709494568 0.751584256308101 0.761815803054239 0.779205146118721 0.758567110125647 0.778950108010801 0.771757948458818 0.771055747067823 0.753471758893281 0.784208648172611 0.757113289672544 0.76791011921793 0.81595262962963 0.779499730232558 0.75700018494898 0.783022512124151 0.789100230696799 0.780881114142792 0.767880885551528 0.779424710860367 0.792229786286732 0.757523800383877 0.755265437817259 0.970039498680739 0.965124523141655 0.745841516360734 0.771377680203046
"Marinobacter_hydrocarbonoclasticus_ATCC_49840" 0.765920691202873 0.774893974979823 0.775676483033932 0.770813851913478 0.751451476750128 0.969136743411087 0.762509828646749 0.805064632019532 0.751175383043922 0.756404567404427 0.783369068653539 0.969136743411087 0.752133840045377 0.773235407466881 0.772922027134876 0.765574146232724 0.969761069651741 0.768086327913279 0.760588444130127 0.744579706284153 0.973043800232965 0.762186849630996 0.751598745519713 0.970400247831475 0.74974686450168 0.773556910882605 0.772432143205066 0.764370098130841 0.770771508196721 0.811164233787691 1 0.751801111111111 0.798429540059347 0.760131755319149 0.74613412907703 0.754974433898305 0.760612439926063 0.776630126923077 0.771582762931035 0.773320081267777 0.759873153664303 0.751402171149144 0.798744684310019 0.801031276991809 0.764803994360902 0.772600657084189 0.744491715189873 0.756194066634003 0.773159784860558 0.752397536982248 0.772314440031771 0.759815144755577 0.760438369058714 0.745951451005025 0.776544294502115 0.750727075743049 0.763024215686275 0.964573895188477 0.770846031417941 0.748668828320802 0.774848374259102 0.781914877144182 0.77521320300158 0.758796953387794 0.770800819000819 0.780265408326661 0.748399930511687 0.748275172197871 0.811120418359058 0.813410185889311 0.738147210332103 0.760433782894737
